mal_id,title,title_english,type,episodes,status,score,scored_by,rank,popularity,members,favorites,source,rating,season,year,duration,synopsis,images_url,trailer_url,genres,studios,themes,demographics,aired_from,aired_to
36561,Doupo Cangqiong Special 1,Fights Break Sphere Special 1,ONA,2.0,Finished Airing,7.65,3545,1498.0,8382,6633,32,Web novel,PG-13 - Teens 13 or older,,,25 min per ep,"In a land where no magic is present. A land where the strong make the rules and weak have to obey. A land filled with alluring treasures and beauty, yet also filled with unforeseen danger. Three years ago, Xiao Yan, who had shown talents none had seen in decades, suddenly lost everything. His powers, his reputation, and his promise to his mother. What sorcery has caused him to lose all of his powers? And why has his fiancee suddenly shown up?

(Source: wuxiaworld.com)",https://cdn.myanimelist.net/images/anime/2/88360.jpg,https://www.youtube-nocookie.com/embed/KF4g4SkAg5k?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Adventure, Fantasy",Motion Magic,"Historical, Martial Arts",,2017-09-30T00:00:00+00:00,2017-10-07T00:00:00+00:00
28249,Arslan Senki (TV),The Heroic Legend of Arslan,TV,25.0,Finished Airing,7.65,173614,1479.0,669,394283,1777,Manga,R - 17+ (violence & profanity),spring,2015.0,24 min per ep,"The year is 320. Under the rule of the belligerent King Andragoras III, the Kingdom of Pars is at war with the neighboring empire, Lusitania. Though different from his father in many aspects, Arslan, the young prince, sets out to prove his valor on the battlefield for the very first time. However, when the king is betrayed by one of his most trusted officials, the Parsian army is decimated and the capital city of Ecbatana is sieged. With the army in shambles and the Lusitanians out for his head, Arslan is forced to go on the run. With a respected general by his side, Daryun, Arslan soon sets off on a journey in search of allies that will help him take back his home.

However, the enemies that the prince faces are far from limited to just those occupying his kingdom. Armies of other kingdoms stand ready to conquer Ecbatana. Moreover, the mastermind behind Lusitania's victory, an enigmatic man hiding behind a silver mask, poses a dangerous threat to Arslan and his company as he possesses a secret that could jeopardize Arslan's right to succession.

With the odds stacked against him, Arslan must find the strength and courage to overcome these obstacles, and allies who will help him fight in the journey that will help prepare him for the day he becomes king.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1168/148973.jpg,https://www.youtube-nocookie.com/embed/B2pogqq7jpI?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Adventure, Drama, Fantasy","SANZIGEN, LIDENFILMS","Historical, Military",Shounen,2015-04-05T00:00:00+00:00,2015-09-27T00:00:00+00:00
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,Non Non Biyori: We're Going to Okinawa,OVA,1.0,Finished Airing,7.65,38089,1512.0,2911,69792,53,Manga,PG-13 - Teens 13 or older,,,20 min,"While spending a summer day at the department store, Suguru Koshigaya wins the lottery’s grand prize—four tickets to Okinawa! Filled with awe and excitement, the girls of Asahigaoka do various things to prepare for the trip. From practicing how to ride on an airplane to buying travel essentials at the convenience store, they do everything beforehand so they can enjoy their time in Okinawa to the fullest extent.

A departure from the familiar scenery of Asahigaoka is a new experience for Renge Miyauchi, but that does not stop her from pondering how her perspective of the world may change. As the day of the trip draws near, a promise is made.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/63773.jpg,,Slice of Life,SILVER LINK.,"CGDCT, Iyashikei, School",Seinen,2014-07-23T00:00:00+00:00,
7193,Aoi Bungaku Series,,TV,12.0,Finished Airing,7.65,67799,1489.0,1189,231720,1621,Novel,R - 17+ (violence & profanity),fall,2009.0,23 min per ep,"1. Ningen Shikkaku
2. Sakura no Mori no Mankai no Shita
3. Kokoro
4. Hashire, Melos!
5. Kumo no Ito
6. Jigokuhen",https://cdn.myanimelist.net/images/anime/10/17471.jpg,https://www.youtube-nocookie.com/embed/mkZf_LbiAHo?enablejsapi=1&wmode=opaque&autoplay=1,"Drama, Suspense",Madhouse,"Historical, Psychological",,2009-10-11T00:00:00+00:00,2009-12-27T00:00:00+00:00
35503,Shoujo☆Kageki Revue Starlight,Revue Starlight,TV,12.0,Finished Airing,7.65,34193,1481.0,2392,96279,1602,Original,PG-13 - Teens 13 or older,summer,2018.0,24 min per ep,"As preparations begin for Seishou Music Academy's yearly Seishou Festival, the girls of the 99th class are gearing up to perform their very own rendition of Starlight, the tragic tale of two goddesses drawn together by the glow of the heavens but destined to be pulled apart, never to meet again. Created to foster the next generation of theatrical talent, this girls' only school works to improve the singing, acting, and dancing skills of its students.

One student is 16-year-old Karen Aijou, an easygoing girl who has dreamed of performing on stage since she was a child. Her love for theater is further invigorated when her childhood friend Hikari Kagura transfers to Seishou Academy. Through her old friend, Karen stumbles upon a secret elevator leading to a massive theater underneath the school. Hosted by a talking giraffe, this arena serves as a battleground where her classmates participate in duels to determine who among them deserves the title of ""Top Star,"" earning them the right to play one of the lead roles in Starlight. Emboldened by the promise she made with Hikari to someday be stars together, Karen enters these mysterious battles in the hopes of making their dream a reality.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1165/93552.jpg,https://www.youtube-nocookie.com/embed/x8OEyXRPh7k?enablejsapi=1&wmode=opaque&autoplay=1,Drama,Kinema Citrus,"Music, Performing Arts, School",,2018-07-13T00:00:00+00:00,2018-09-28T00:00:00+00:00
6213,Toaru Kagaku no Railgun,A Certain Scientific Railgun,TV,24.0,Finished Airing,7.65,300193,1483.0,377,641575,6111,Manga,PG-13 - Teens 13 or older,fall,2009.0,24 min per ep,"The student-filled Academy City is at the forefront of scientific advancement and home to the esper development program. The seven ""Level 5"" espers are the most powerful in Academy City, and ranked third among them is middle schooler Mikoto Misaka, an electricity manipulator known as ""The Railgun.""
 
When strange incidents begin occurring throughout the city, she finds each crime to be connected to the elusive ""Level Upper,"" a legendary device that allegedly increases the esper level of its user. As the situation escalates, it becomes apparent that there is more to the Level Upper than meets the eye, and that Academy City may be a far more twisted place than the glamorous utopia it appears to be.

Toaru Kagaku no Railgun focuses on Mikoto and her friends—and the dangerous situations they find themselves in—as they get caught up in the matter of the Level Upper. As Mikoto says, ""There's never a dull moment in this city.""

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1099/106939.jpg,,"Action, Fantasy, Sci-Fi",J.C.Staff,"Super Power, Urban Fantasy",,2009-10-03T00:00:00+00:00,2010-03-20T00:00:00+00:00
39651,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,Mob Psycho 100: Spirits and Such Company Trip - A Journey That Mends the Heart and Heals the Soul,OVA,1.0,Finished Airing,7.65,67631,1510.0,2111,117196,89,Original,PG-13 - Teens 13 or older,,,24 min,"The staff of the Spirits and Such Consultation Office—Arataka Reigen, Shigeo ""Mob"" Kageyama, Ritsu Kageyama, Katsuya Serizawa, and the spirit Ekubo—head to the Zebra Prefecture for a relaxing hot spring vacation. Their all-expenses-paid trip is sponsored by the owner of the Ibogami Hot Springs, who has asked Reigen to investigate claims of paranormal activity in the area.

On the train ride to the inn, the exhausted Reigen and Serizawa quickly fall asleep, only to wake up and discover that they have been transported to a ghostly parallel world! Bewildered about how they got there, Reigen and Serizawa must find a way to escape in time to enjoy their day off.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1605/119301.jpg,https://www.youtube-nocookie.com/embed/x2wIub86shk?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Comedy, Supernatural",Bones,,,2019-09-25T00:00:00+00:00,
4192,Hayate no Gotoku!!,Hayate the Combat Butler!!,TV,25.0,Finished Airing,7.65,58809,1503.0,2075,119353,470,Manga,PG-13 - Teens 13 or older,spring,2009.0,24 min per ep,"Hayate Ayasaki's misfortune continues to hand him the short end of the stick. Now settled into his routine at the Sanzenins' mansion and Hakuou Academy, the butler continues to work as hard as ever in caring for his young mistress Nagi while studying the school's grueling curriculum—all on top of trying his best to survive the multitude of troubles that life relentlessly pushes onto him.

The unintentional chick magnet's life is far from quiet, forced to deal not only with Nagi's yet unnoticed infatuation with him, but also the evergrowing string of accidentally seduced girls—most notably, the exceptionally plain Ayumu Nishizawa, a friend of his before he became a butler, and the diligent Hinagiku Katsura, Hakuou's student council president. While one struggles to gain his affection and the other desperately tries to deny her own, both the girls are going to make the boy's life a little more complicated than it already is.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1015/142749.jpg,https://www.youtube-nocookie.com/embed/HmWtHhwkYwg?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Comedy, Romance",J.C.Staff,"Harem, Parody",Shounen,2009-04-04T00:00:00+00:00,2009-09-19T00:00:00+00:00
6591,Rurouni Kenshin DVD-BOX Special Ending,Samurai X DVD-BOX Special Ending,Special,1.0,Finished Airing,7.65,7741,1478.0,5440,19472,60,Manga,G - All Ages,,,2 min,The last scene of the 10 Years Special DVD BOX released in Japan in 2007. Follows the manga's ending.,https://cdn.myanimelist.net/images/anime/4/25808.jpg,,Romance,Studio Deen,Historical,,2007-05-07T00:00:00+00:00,
1888,Ichigo Mashimaro OVA,Strawberry Marshmallow OVA,OVA,3.0,Finished Airing,7.65,15862,1503.0,4534,30170,23,4-koma manga,PG-13 - Teens 13 or older,,,25 min per ep,"Based on Barasui's manga series, Ichigo Mashimaro follows the life of Nobue Itou, her younger sister Chika, and her friends. The basic premise of the show can be summed up in ""cute girls do cute things in cute ways"", be it trying to quit smoking, going outside to play, celebrating a holiday, or doing school work. This OVA picks up where the series left off, continuing the adventures of your everyday life, only cuter. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/4/4325.jpg,,Slice of Life,Daume,"CGDCT, Iyashikei, School",,2007-02-23T00:00:00+00:00,2007-04-25T00:00:00+00:00
21405,Bokura wa Minna Kawai-sou,The Kawai Complex Guide to Manors and Hostel Behavior,TV,12.0,Finished Airing,7.65,199826,1492.0,658,401773,2304,Manga,PG-13 - Teens 13 or older,spring,2014.0,24 min per ep,"Kazunari Usa is a high school freshman who will start living alone due to his parents now working in a different area. Excited for his new independent life, he hopes to go about his teenage days without the worry of dealing with any strange people, but as he soon discovers, his new boarding house Kawai Complex is far from ordinary.

The various tenants at Kawai Complex are all quite eccentric characters. Shirosaki, Kazunari's roommate, is a pervert and masochist; Mayumi Nishikino, a borderline alcoholic office lady, hates couples because of her unfortunate luck with men; and Sayaka Watanabe, a seemingly innocent college student, enjoys leading men on. Shocked with the lack of decent individuals at his new residence, Kazunari is about to leave when he runs into shy senior student Ritsu Kawai and finds himself slowly falling in love with her.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1257/145479.jpg,https://www.youtube-nocookie.com/embed/Toe2YMNqpmE?enablejsapi=1&wmode=opaque&autoplay=1,Romance,Brain's Base,"Love Status Quo, School",Seinen,2014-04-04T00:00:00+00:00,2014-06-20T00:00:00+00:00
4898,Kuroshitsuji,Black Butler,TV,24.0,Finished Airing,7.65,640791,1495.0,126,1258882,23537,Manga,R - 17+ (violence & profanity),fall,2008.0,24 min per ep,"Young Ciel Phantomhive is known as ""the Queen's Guard Dog,"" taking care of the many unsettling events that occur in Victorian England for Her Majesty. Aided by Sebastian Michaelis, his loyal butler with seemingly inhuman abilities, Ciel uses whatever means necessary to get the job done. But is there more to this black-clad butler than meets the eye?

In Ciel's past lies a secret tragedy that enveloped him in perennial darkness—during one of his bleakest moments, he formed a contract with Sebastian, a demon, bargaining his soul in exchange for vengeance upon those who wronged him. Today, not only is Sebastian one hell of a butler, but he is also the perfect servant to carry out his master's orders—all the while anticipating the delicious meal he will eventually make of Ciel's soul. As the two work to unravel the mystery behind Ciel's chain of misfortunes, a bond forms between them that neither heaven nor hell can tear apart.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1467/137783.jpg,https://www.youtube-nocookie.com/embed/S8j5iEklHyI?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Mystery, Supernatural",A-1 Pictures,"Historical, Mythology",Shounen,2008-10-03T00:00:00+00:00,2009-03-27T00:00:00+00:00
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,Yuki Yuna is a Hero: The Hero Chapter,TV,6.0,Finished Airing,7.65,17541,1489.0,3740,44646,227,Original,PG-13 - Teens 13 or older,fall,2017.0,24 min per ep,"Having fulfilled their destiny during the events of  Yuuki Yuuna wa Yuusha de Aru, Sanshu Middle School's Hero Club—consisting of Yuuna Yuuki, Karin Miyoshi, and siblings Fuu and Itsuki Inubouzaki—is back in full swing, helping out those in need wherever they can. They have also gained a new member, a hero from the past named Sonoko Nogi. But eventually they notice that someone who should be among them, Mimori Tougou, is missing; any trace of her existence is completely gone, save for the girls' memories.

With no leads on Tougou's whereabouts, the girls regain the ability to transform and begin the desperate search for their lost friend. But what they find is more shocking than any of them could ever have imagined, and the consequences of their actions begin to change life as they know it.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/8/83013.jpg,https://www.youtube-nocookie.com/embed/e22zpoIgDvI?enablejsapi=1&wmode=opaque&autoplay=1,Drama,Studio Gokumi,Mahou Shoujo,,2017-11-25T00:00:00+00:00,2018-01-06T00:00:00+00:00
19115,Giovanni no Shima,Giovanni's Island,Movie,1.0,Finished Airing,7.65,11678,1501.0,4183,35791,73,Original,PG-13 - Teens 13 or older,,,1 hr 42 min,"In the aftermath of the most devastating conflict mankind had ever experienced, the tiny island of Shikotan became part of the Sakhalin Oblast... and on the unhealed border in this remote corner of the world, friendship among children from two different countries timidly blossomed, striving to overcome language barriers and the waves of history. Inspired by true events.

On August 15th, they told us we had lost the war. At that time, we did not really understand. Then one day, everything changed. Many soldiers, wearing uniforms we had never seen before, arrived on the island. That was the day I met Tanya.

(Source: Production I.G)",https://cdn.myanimelist.net/images/anime/5/56297.jpg,https://www.youtube-nocookie.com/embed/kkNVf4WGHts?enablejsapi=1&wmode=opaque&autoplay=1,"Award Winning, Drama",Production I.G,Historical,,2014-02-22T00:00:00+00:00,
951,Chibi Maruko-chan,,TV,142.0,Finished Airing,7.65,6414,1483.0,6169,14013,123,Manga,G - All Ages,winter,1990.0,24 min per ep,"Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1760/145402.jpg,,Comedy,Nippon Animation,,Shoujo,1990-01-07T00:00:00+00:00,1992-09-27T00:00:00+00:00
874,Digimon Tamers,Digimon Tamers,TV,51.0,Finished Airing,7.65,129439,1496.0,1304,209558,2043,Original,PG - Children,spring,2001.0,25 min per ep,"Ten-year-old Takato Matsuda loves playing the Digimon card game with his friends and immersing himself in its imaginative world. One morning, he finds an unfamiliar blue card in his collection and swipes it through his card reader. Little does he know, his decision leads to its transformation into a D-Ark Digivice. When the mysterious device scans his designs for an original Digimon named Guilmon, it generates a Digi-Egg that later hatches into a living version of his own creation!

Although Takato is thrilled to have a real Digimon, his idealized fantasy shatters when he realizes that his rambunctious new companion requires constant supervision. Adding to his troubles, Guilmon is targeted by Ruki Makino, a rival tamer who commands her partner, Renamon, to gain power by defeating other Digimon and absorbing their data. Luckily, Takato finds allies in his schoolmate Li Jianliang and his sassy Digimon partner Terriermon to help him on his journey as a real-life tamer.

With sinister foes appearing at an alarming rate, Takato must strengthen his bond with Guilmon to protect both the human world and the Digital World.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/73696.jpg,,"Adventure, Comedy, Fantasy",Toei Animation,Isekai,,2001-04-01T00:00:00+00:00,2002-03-31T00:00:00+00:00
48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,Love Live! Nijigasaki High School Idol Club Season 2,TV,13.0,Finished Airing,7.65,17533,1507.0,3799,43507,445,Other,PG-13 - Teens 13 or older,spring,2022.0,24 min per ep,"The Nijigasaki High School Idol Club continues to gain popularity as its reputation grows, even catching the attention of aspiring school idol Zhong Lanzhu. However, when Lanzhu visits the club and interacts with its members, she realizes that their ideals differ from her own. This sparks the beginning of a rivalry between Lanzhu and the club members, as she challenges them to see who can captivate a larger audience at the upcoming School Idol Festival. 

Thus, the school idol club starts a new chapter in its quest to achieve idol stardom. Being more united than ever before, the girls continue to practice for the festival—wanting to show Lanzhu what it truly means to be a school idol.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1586/121947.jpg,https://www.youtube-nocookie.com/embed/0L5CKxGnrAY?enablejsapi=1&wmode=opaque&autoplay=1,Slice of Life,Sunrise,"Idols (Female), Music, School",,2022-04-02T00:00:00+00:00,2022-06-25T00:00:00+00:00
48491,Yama no Susume: Next Summit,Encouragement of Climb: Next Summit,TV,12.0,Finished Airing,7.65,7954,1485.0,4665,28252,119,Manga,PG-13 - Teens 13 or older,fall,2022.0,24 min per ep,"While reminiscing about her journey so far, Aoi Yukimura finds herself eager to go mountaineering once more. A likely opportunity arises when Koharu Senjuin invites Aoi to check out the Mountaineering Club after school. As the head of the club, Koharu speaks enthusiastically of the activities she and the other members partake in, especially as they strive to reach the top in various competitions.

Although impressed by the club's dedication to its goals, Aoi feels reluctant to join, preferring to learn and enjoy mountaineering at her own pace. Her experience during this brief visit, however, leaves her wondering why she climbs mountains in the first place. With the support of her friends, Aoi searches for the true motivation behind her hobby, all while continuing to train for the highly anticipated second trip to the summit of Mt. Fuji.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1942/126897.jpg,https://www.youtube-nocookie.com/embed/dklTEkcRxEc?enablejsapi=1&wmode=opaque&autoplay=1,"Adventure, Slice of Life",8bit,"CGDCT, Iyashikei",,2022-10-05T00:00:00+00:00,2022-12-21T00:00:00+00:00
2104,Seto no Hanayome,My Bride is a Mermaid,TV,26.0,Finished Airing,7.65,149225,1479.0,779,344236,3035,Manga,PG-13 - Teens 13 or older,spring,2007.0,24 min per ep,"During his summer vacation, middle school student Nagasumi Michishio travels to the Seto Inland Sea. One day, while swimming at Mio Sun Beach, his leg suddenly cramps. No one is close enough to notice his desperate screams for help, and so he sinks into the ocean, where he is left to drown alone. Just as he loses consciousness, however, a mermaid appears and saves his life.

That night, Nagasumi is visited by his savior, a girl who introduces herself as Sun Seto—a mermaid from a yakuza family. As it turns out, under mermaid law, a mermaid whose identity is revealed to a human must be punished by execution. To avoid this harrowing outcome, the Seto family propose a solution: Nagasumi must marry Sun or die at the hands of Gouzaburou, Sun's father and boss of the Seto clan. Faced with no other option, Nagasumi takes her hand in marriage.

Now, the newlyweds face the difficult task of keeping their relationship secret. Between Gouzaburou's unending attempts on Nagasumi's life and the eccentric antics of a slew of antagonists, a genuine and innocent love blossoms between the pair as they adapt to their new life. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1573/146854.jpg,https://www.youtube-nocookie.com/embed/gqgk9frneoA?enablejsapi=1&wmode=opaque&autoplay=1,"Comedy, Romance, Supernatural","Gonzo, AIC","Organized Crime, Parody, School",Shounen,2007-04-02T00:00:00+00:00,2007-10-01T00:00:00+00:00
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Durarara!! x2 Shou: My Heart Is in the Pattern of a Hot Pot,Special,1.0,Finished Airing,7.65,30161,1499.0,2895,70593,52,Light novel,R - 17+ (violence & profanity),,,23 min,"One night, Mikado Ryuugamine accepts an invitation to Shinra Kishitani's apartment, eager to talk to Celty as quite some time has passed since the two last spoke. But, much to his astonishment, he finds that a large group of Ikebukuro's finest has gathered there for a hot pot party.
 
Already confused with the current situation, Mikado is further surprised to see that his friend and fellow Raira Academy student Anri Sonohara is there as well. As the two decide to take a seat together, a few members of the group begin reminiscing over events from days past: Mikado recalls an adventure from his childhood with Masaomi Kida, Anri explains how she came to be friends with Mika Harima, and Shizuo Heiwajima tells of his first meeting with Tom Tanaka.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/72248.jpg,https://www.youtube-nocookie.com/embed/CTjE8VKGDjo?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Mystery, Supernatural",Shuka,,,2015-07-22T00:00:00+00:00,
35191,Free! Movie 2: Timeless Medley - Yakusoku,Free! The Movie -Timeless Medley- the Promise,Movie,1.0,Finished Airing,7.65,15091,1500.0,3615,47313,63,Original,PG-13 - Teens 13 or older,,,1 hr 37 min,"Rin Matsuoka’s childhood friend, Sousuke Yamazaki, has recently transferred to Samezuka Academy. Upon their reunion, the two reminisce about their childhood days and reaffirm their wish to swim together. Now with Rin, Sousuke, Captain Mikoshiba’s younger brother Momotarou Mikoshiba, and hard-working Aiichirou Nitori, the Samezuka relay team is formed, and their friendship deepens. However, as tournaments, races, and training go on, the reason for Sousuke’s sudden return begins to trouble him and affect his swimming. Noticing Sousuke’s change, Rin pushes to uncover what is holding him back.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/13/87931.jpg,https://www.youtube-nocookie.com/embed/nalh0pP59lg?enablejsapi=1&wmode=opaque&autoplay=1,Sports,"Kyoto Animation, Animation Do",School,,2017-07-01T00:00:00+00:00,
182,Tenkuu no Escaflowne,The Vision of Escaflowne,TV,26.0,Finished Airing,7.65,69496,1482.0,1547,174253,2273,Original,PG-13 - Teens 13 or older,spring,1996.0,24 min per ep,"Hitomi Kanzaki is just an ordinary 15-year-old schoolgirl with an interest in tarot cards and fortune telling, but one night, a boy named Van Fanel suddenly appears from the sky along with a vicious dragon. Thanks to a premonition from Hitomi, Van successfully kills the dragon, but a pillar of light appears and envelopes them both. As a result, Hitomi finds herself transported to the world of Gaea, a mysterious land where the Earth hangs in the sky.

In this new land, Hitomi soon discovers that Van is a prince of the Kingdom of Fanelia, which soon falls under attack by the evil empire of Zaibach. In an attempt to fight them off, Van boards his family's ancient guymelef Escaflowne—a mechanized battle suit—but fails to defeat them, and Fanelia ends up destroyed. Now on the run, Hitomi and Van encounter a handsome Asturian knight named Allen Schezar, whom Hitomi is shocked to find looks exactly like her crush from Earth. With some new allies on their side, Van and Hitomi fight back against the forces of Zaibach as the empire strives to revive an ancient power.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/5/30689.jpg,https://www.youtube-nocookie.com/embed/YNTYLr3PF-A?enablejsapi=1&wmode=opaque&autoplay=1,"Adventure, Fantasy, Romance",Sunrise,"Isekai, Love Polygon, Mecha",,1996-04-02T00:00:00+00:00,1996-09-24T00:00:00+00:00
59969,Zhen Hun Jie 4th Season,Rakshasa Street 4,ONA,26.0,Finished Airing,7.64,294,1533.0,12523,1964,3,Manga,PG-13 - Teens 13 or older,,,21 min per ep,"Cao Yanbing and his group are framed by the God Martial Spirit Legion led by Huangfu Longdou after the destruction of the Reed Catkins Tower, and they are all wanted by the Spirit World. Later, in order to find out the whereabouts of his mother, Cao Yanbing deliberately gets captured in the death prison “Qianji Black Rakshasa”, which is guarded by Hall of Fame. To save Cao Yanbing, his companions gather support from various sides, and all forces converge on Hall of Fame, launching an extraordinary battle of the elite.

(Source: Bilibili)",https://cdn.myanimelist.net/images/anime/1615/150033.jpg,https://www.youtube-nocookie.com/embed/Hus7jPdP9G0?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Fantasy",L²Studio,,,2024-11-22T00:00:00+00:00,2025-05-10T00:00:00+00:00
59419,Project Sekai Movie: Kowareta Sekai to Utaenai Miku,Colorful Stage! The Movie: A Miku Who Can't Sing,Movie,1.0,Finished Airing,7.64,9924,1524.0,4605,29131,438,Game,PG-13 - Teens 13 or older,,,1 hr 45 min,"At a CD store, Ichika Hoshino hears a song by Miku that she has never heard before. On the monitor, she sees a ""Hatsune Miku"" in a form she has never seen before, and couldn't help say it out loud, ""Miku!?"" Miku was surprised at the voice, her eyes meet Ichika's, but she disappears shortly after.

Later, after a live performance on the street, the Miku that Ichika saw before appears on her smartphone. Miku looks sad and downcast, and when Ichika quietly asks Miku about her story, she tells Ichika that there are people to whom she wants to deliver her songs, but no matter how much she sings, her songs are not reaching them.

Miku, who saw Ichika singing to the hearts of many people at her live performances, thought that if she learns more about Ichika, she can do the same, and came to Ichika. Ichika smiles at Miku and says, ""If it's all right with me.""

And a new story of Hatsune Miku and the boys and girls begins—.

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1883/144526.jpg,https://www.youtube-nocookie.com/embed/ssH_YFRykNw?enablejsapi=1&wmode=opaque&autoplay=1,,P.A. Works,Music,,2025-01-17T00:00:00+00:00,
59160,Wind Breaker Season 2,Wind Breaker Season 2,TV,12.0,Finished Airing,7.64,92814,1531.0,1311,208185,1103,Web manga,PG-13 - Teens 13 or older,spring,2025.0,23 min per ep,"Ever since Haruka Sakura joined Furin High School, where its students call themselves Bofurin and protect the town of Makochi, he has gained new friends despite his initial skepticism. Now starting to learn how to fight alongside his classmates and slowly growing out of his solitary past, Sakura has become the grade captain of the first-years.

Sakura's skills are put to the test when he and his classmates are faced with KEEL—a delinquent group known for its ruthless violence and coercion. While KEEL seems to be another rowdy group at first glance, their sudden appearance and strength in numbers might just be hiding a greater evil behind it. With all the odds against the Bofurin members, Sakura must accept that recognizing his shortcomings and receiving help from his upperclassmen will be necessary to preserve the peace in Makochi.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1526/148873.jpg,https://www.youtube-nocookie.com/embed/qaR2_4tYhq8?enablejsapi=1&wmode=opaque&autoplay=1,Action,CloverWorks,"Delinquents, School",,2025-04-04T00:00:00+00:00,2025-06-20T00:00:00+00:00
55973,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,TV,12.0,Finished Airing,7.64,40727,1534.0,2532,87906,872,Manga,PG-13 - Teens 13 or older,winter,2024.0,23 min per ep,"When mundane office worker Kiyoshi Adachi turns 30 years old, he discovers that he has gained the ability to read minds due simply to remaining a virgin for his entire life. The caveat, however, is that he must make physical contact with a person to know what they are thinking about. Adachi believes there is no real use for this power until he accidentally hears the thoughts of his coworker, Yuuichi Kurosawa.

Charismatic and dependable, Kurosawa is the star of Adachi's team at work, earning praise and admiration from everyone at the office. But deep within, Kurosawa harbors an intense one-sided crush for the gloomy Adachi—a fact that Adachi only learns because of his ability, and knowledge he tries to respectfully disregard. As Kurosawa treats Adachi with kindness and affection he has never experienced before, Adachi finds it increasingly difficult to ignore his coworker's genuine advances.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1762/139690.jpg,https://www.youtube-nocookie.com/embed/E62nxjNhDK0?enablejsapi=1&wmode=opaque&autoplay=1,"Boys Love, Comedy",Satelight,"Adult Cast, Workplace",,2024-01-11T00:00:00+00:00,2024-03-28T00:00:00+00:00
55821,You Shou Yan 2nd Season,Fabulous Beasts 2nd Season,ONA,12.0,Finished Airing,7.64,401,1532.0,15172,947,3,Manga,PG-13 - Teens 13 or older,,,6 min per ep,,https://cdn.myanimelist.net/images/anime/1350/136787.jpg,,"Comedy, Fantasy",Fenz,,,2023-06-30T00:00:00+00:00,2023-09-15T00:00:00+00:00
